corn, grain	EC SETS EXPORT LICENCES ON 20,000 TONNES MAIZE The European Community Commission awarded export licences for 20,000 tonnes free market French maize at a maximum export rebate of 129.40 European currency units (Ecus) per tonne, trade sources said here. All requests for export licences for free market feed wheat and barley were rejected, they said. Reuter
interest, money-fx	FED EXPECTED TO ADD RESERVES IN MARKET The Federal Reserve will probably intervene in the government securities market to add reserves today, economists said. They expected the Fed will supply temporary reserves indirectly via 1.5 to two billion dlrs of customer repurchase agreements. Fed funds hovered at a relatively high 6-1/4 pct this morning after averaging 6.14 pct on Tuesday. Early this afternoon the Fed also is expected to supply reserves permanently, effective Thursday, by offering to buy all maturities of Treasury bills. Reuter
ship	RIO DE JANEIRO DOCKERS STRIKE OVER WAGES Rio de Janeiro's 3,500 dockworkers went on strike for an indefinite period today to demand wage increases, a spokesman for the dockers said. The Rio dockers did not get support from their colleagues in Santos, Brazil's main port, but the spokesman said they would not return to work unless their demands were met. Earlier this week, some 65,000 dockworkers cancelled a scheduled national strike to pressure port officials to give them a wage increase and other benefits. A Rio port spokesman said the halt would cause daily losses of about 100,000 U.S. dlrs. Reuter
ship	WORK AT CHITTAGONG PORT HALTED BY STRIKE Cargo handling remains halted at Bangladesh's Chittagong port since nearly 7,000 workers walked out on Monday following a pay dispute, the Port Workers Association said today. Fourteen ships are stranded at the port. Port officials said they would meet Association leaders today to try to resolve the dispute. REUTER
crude	BP U.K. REFINERY DUE TO PARTLY RE-OPEN NEXT WEEK The British Petroleum Co PLC (BP.L) oil refinery at Grangemouth, closed after an explosion and fire eight days ago, is expected to partially reopen next week, a refinery spokesman said. He said the entire 178,500 bpd refinery has been shut since the accident which killed one person and damaged the site's hydrocracker. The main units will resume operation next week but the hydrocracker will be closed for an unspecified period. The spokesman said the refinery had been operating at about half its capacity since end-January due to overhaul work on part of the complex. The overhaul is expected to end by late April. REUTER
interest, money-fx	FED NOT EXPECTED TO ACT IN MONEY MARKETS The Federal Reserve is unlikely to operate in the U.S. government securities market during its usual intervention period this morning, economists said. Fed funds opened comfortably at 5-15/16 pct and remained at that level. Yesterday Fed funds averaged 5.99 pct. Reuter
crude, nat-gas	U.S ENERGY SECRETARY PROPOSES OIL TAX INCENTIVES Energy Secretary John Herrington said he will propose tax incentives to increase domestic oil and natural gas exploration and production to the Reagan Administration for consideration. "These options boost production, while avoiding the huge costs associated with proposals like an oil import fee," Herrington told a House Energy subcommittee hearing. "It is my intention to submit these proposals to the domestic policy council and the cabinet for consideration and review." He said proposals, including an increase in the oil depletion allowance and repeal of the windfall profits tax, should be revenue neutral and promote domestic production at the least cost to the economy and the taxpayers. "The goal of the Administration policies is to increase domestic production. I would like to shoot for one mln barrels a year." The proposals were based on a DOE study released yesterday warning the United States was threatened by a growing dependence on oil imports. "We project free world dependence on Persian Gulf oil at 65 pct by 1995," Herrington said. He said it was too soon to say what the Administration policy on oil tax incentives would be and indicated there would be opposition to tax changes. "Of course, to move forward with these kinds of options would require reopening tax issues settled last year (in the tax reform bill) -- an approach which has not, in general, been favored by the administration. I think what we need is to debate this within the Administration," he said. He said the proposals might raise gasoline prices. Herrington did not specifically confirm a report in today's Washington Post that he had written to President Reagan urging an increase in the oil depletion allowance. Asked about the report by subcommittee members, Herrington said various proposals were under consideration and would be debated within the Administration to determine which would have the most benefits at the least cost. Reuter
interest, money-fx	BANK OF FRANCE LEAVES INTERVENTION RATE UNCHANGED The Bank of France said it left its intervention rate unchanged at 7-3/4 pct when it injected funds to the market against first category paper in todays money market intervention tender. Money market dealers had earlier expressed mixed views on a possible quarter point cut. The rate was last adjusted on March 9, when it was reduced to 7-3/4 pct from the eight pct rate set in January. REUTER
grain, wheat	LYNG SAYS NO DECISION ON SOVIET EEP OFFER U.S. Agriculture Secretary Richard Lyng said the Reagan administration had not decided on offering the Soviet Union subsidized wheat but that such an offer had not been ruled out. In an interview with Reuters, Lyng also said that he had no knowledge of any upcoming discussion of the matter within the cabinet. Asked if the administration had ruled out offering to subsidize wheat exports to the Soviet Union under the department's export enhancement program, Lyng said, "No. We haven't made a decision on it, haven't even talked about it, haven't even looked at it." Reminded that there have been reports that Moscow would buy U.S. wheat if competitively priced, Lyng responded, "If they (the Soviets) would offer to buy some wheat, would we accept it? It would depend on what price they offered." Lyng added that he did not think the price of U.S. wheat was far off the world price. Asked about persistent speculation that the administration would offer Moscow a wheat subsidy, Lyng said, "Some people think they're doing it to see if they can get a little spurt in the market." Agriculture Undersecretary Daniel Amstutz last week asked the Commodity Futures Trading Commission to investigate reports that wheat prices were being manipulated by reports that a U.S. wheat subsidy offer was imminent. Reuter
money-fx	UAE TO COORDINATE EXCHANGE RATES WITH GCC United Arab Emirates (UAE) Central Bank Governor Abdel Malik al-Hamar said any changes in the UAE"s exchange rate policy would be carried out in conjunction with other Gulf Cooperation Council (GCC) countries. In a speech opening a seminar on Arab exchange rate policies, he noted the UAE had not changed the value of the dirham against the U.S. Dollar since 1980 despite wide fluctuations in the latter"s value against other currencies. "The exchange rate policy of the dirham has realised its goals in the past and changes in this policy depend on coordination and cooperation with other GCC countries," he said. The GCC states -- the UAE, Saudi Arabia, Bahrain, Qatar, Oman and Kuwait -- have agreed in principle to link their currencies to a common grid. Their currencies are now linked either to the dollar, IMF special drawing right (SDR) or, in the case of Kuwait, a trade-weighted basket of international currencies. The UAE dirham can fluctuate within a band of 7.25 pct higher or lower than 4.7619 to the SDR but has been fixed at 3.671 to the dollar since November 1980. REUTER
dlr, money-fx	DOUBTS ABOUT ACCORD SEEN WEAKENING DOLLAR FURTHER The dollar is expected to decline further in coming days as scepticism mounts about the effectiveness of last month's Paris accord to stabilise currency exchange rates, senior foreign exchange dealers said. Following its fall today to a record 148.40 yen, dealers said they expect the dollar to establish a new trading range of 147 to 150 yen before the market again tries to push it down. Behind the latest dollar fall lies the belief that last month's accord was no longer enough to stop operators pushing the dollar down, the dealers said. "The recent remark by U.S. Treasury Secretary James Baker that the Paris accord did not set any target ranges for major currencies has cast a shadow on the agreement," said Koji Kidokoro, general manager of Mitsui Bank Ltd's treasury division. He said the market interpreted this as indicating the U.S. Would favour a weaker dollar and it had little intention of intervening to support the currency. "This eliminated the widespread market caution against possible joint central bank intervention," Kidokoro said. Dealers said the dollar had gathered renewed downward momentum and that Bank of Japan intervention alone could hardly contain a further slide in the currency. They said the central bank bought between one to 1.5 billion dlrs today, including direct purchases through brokers, and yesterday it might have bought a small amount of dollars through the U.S. Central bank in New York. Most dealers said they doubted the U.S. Federal Reserve would intervene on its own account to support the dollar, but some said this might occur if the dollar fell much below 148 yen. "If the dollar drops to that low level, it could reduce the flow of foreign capital into U.S. Securities, which the Americans don't want," said Haruya Uehara, chief money market manager of Mitsubishi Trust and Banking Corp. He said the dollar may return to around 152 yen next month when corporations reduce their dollar sales after they close their books for the 1986/87 business year ending on March 31. But dealers said the longer-term outlook for the dollar remained bearish. This was due to the lacklustre performance of the U.S. Economy, the continuing U.S. Trade deficit and Japanese delays in announcing an economic stimulation package. "The Americans are getting frustrated at Japan's inertia in stimulating its economy," said Hirozumi Tanaka, assistant general manager of Dai-Ichi Kangyo Bank Ltd's international treasury division. In the Paris currency accord Japan promised a package of economic measures, after the fiscal 1987 budget was passed, to boost domestic demand, increase imports, and thus reduce its trade surplus. The package was expected in April, but debate on the budget has been delayed by an opposition boycott of parliamentary business over the proposed introduction of a sales tax. In the circumstances the government had only a slim chance of producing a meaningful economic package in the near future, Dai-Ichi Kangyo's Tanaka said. Dealers said if steps are not taken to stimulate the Japanese economy protectionist sentiment in the U.S. Congress would grow and put more downward pressure on the dollar. REUTER
money-fx	TOKYO - Bank of Japan buys small amount of dollars, dealers said
crude, ship	U.S. OFFERS TO ESCORT KUWAITI TANKERS IN GULF The U.S. Has offered warships to escort Kuwaiti tankers in the Gulf past Iranian anti-ship missile batteries, Defence Department officials said. The officials told Reuters yesterday the offer was made last week by Navy Admiral William Crowe, chairman of the Pentagon Joint Chiefs of Staff, during a Middle East visit. Reagan administration officials said later that Washington did not seek military confrontation with Tehran, but would not let Iran use Chinese-made "Silkworm" anti-ship missiles, capable of covering the narrow entrance to the Gulf, to choke oil shipments to the West. Defence officials said Kuwait had asked if protection for up to a dozen vessels, most of them tankers, could be provided by three U.S. Navy destroyers and two frigates now in the southern Gulf and the Gulf of Oman. In addition to a half dozen ships in the U.S. Navy's small Mideast Task Force near the Straits of Hormuz, the Pentagon has moved 18 warships, including the aircraft carrier Kitty Hawk, into the northern Arabian Sea in the past month. White House and defence officials said that massing the fleet was routine and had nothing to do with the Iran-Iraq war or Iran's stationing of missiles near the mouth of the Gulf. The State Department said on Friday that Iran has been told about U.S. Concern over the threat to oil shipments in the Gulf. The communication was sent through Switzerland, which represents U.S. Interests in Iran. Iran denied as baseless reports that it intended to threaten shipping in the Gulf and said any U.S. Interference in the region would meet a strong response, Tehran Radio said on Sunday. Several hundred vessels have been confirmed hit in the Gulf by Iran and Iraq since early 1984 in the so-called tanker war, an offshoot of their 6-1/2-year-old ground conflict. REUTER
crude, nat-gas	EXXON <XON> NET DROPS ON LOWER OIL, GAS PRICES Exxon Corp reported a 37 pct drop in first quarter profits to 1.07 billion dlrs citing lower oil and gas prices. The company said profits in the lastest quarter included a 26 mln drl restructuring gain from divestment of certain gold operations overseas, while last year's first quarter profit of 1.71 billion dlrs included the initial charge of 235 mln dlrs for its 1986 corporate reorganization. First quarter revenues were down 13 pct to 19.44 billion dlrs. One time items aside, Exxon said, its first quarter results were stronger than 1986's final quarter which included several large asset sales and positive inventory adjustments. It said earnings per share declined 36 pct reflecting the company's continued purchases of its own common for the treasury. During the first quarter, 5,085,000 shares were acquired at a cost of 416 mln dlrs compared with 3,132,000 in 1986's fourth quarter. Commenting on the first quarter, Exxon said crude oil prices strengthened moderately within the quarter and were higher than a year ago at the end of the quarter. However, average crude prices for the quarter were below the year ago period, leading to lower earnings for exploration and production operations, Exxon said. Also contributing to reduced earnings were lower natural gas prices, primarily overseas, representing contract adjustments representing contract adjustments tied to falling product prices in 1986, the company said. During the first quarter, the company said, intense competition in both domestic and international markets served to depress margins for refined products. Exxon said the lower product margins resulted in significantly reduced earnings for refining and marketing operations, contrasting sharply with the unusually strong margins prevailing in the first qtr of 1986. It said savings from efforts to control costs and improve efficiency helped soften the negative impact of lower oil and natural gas prices. Exxon said earnings from chemicals and power generation activities showed consideratble improvement, remaining strong throughout the period. Reuter
money-fx	U.K. MONEY MARKET GIVEN 265 MLN STG ASSISTANCE The Bank of England said it provided the money market with 265 mln stg in assistance this morning. This compares with the bank's estimate of the shortage in the system of 750 mln stg, earlier revised up from 700 mln. The central bank purchased bank bills outright comprising 119 mln stg in band one at 9-7/8 pct, 144 mln stg in band two at 9-13/16 pct and two mln stg in band three at 9-3/4 pct. REUTER
interest, money-fx	U.K. MONEY MARKET OFFERED EARLY ASSISTANCE The Bank of England said it had invited an early round of bill offers from the discount houses after forecasting a shortage in the system of around 1.1 billion stg. Money market dealers speculated that the central bank could be taking the opportunity to signal a reduction in U.K. Base lending rates by cutting the rates at which it intervenes in the discount market. Most operators are expecting a base rate cut today, possibly of one point, following yesterday's budget in which the U.K. Public sector borrowing target for 1987/88 was slashed by three billion stg. Among the main factors affecting liquidity, bills maturing in official hands and the take-up of treasury bills will drain some 1.11 billion stg while a rise in note circulation and bankers' balances below target will take out around 120 mln stg and 20 mln stg respectively. Partly offsetting these outflows, exchequer transactions will add some 140 mln stg to the system today. REUTER
money-fx	U.K. MONEY MARKET GIVEN 25 MLN STG LATE ASSISTANCE The Bank of England said it provided the money market with late assistance of around 25 mln stg. This takes the Bank's total help today to some 137 mln stg and compares with its latest forecast of a 150 mln stg shortage. REUTER
grain, wheat	CCC ACCEPTS WHEAT BID FOR W AFRICA COUNTRIES The Commodity Credit Corportion, CCC, has accepted a bid for an export bonus to cover the sale of 15,000 tonnes of U.S. wheat to West African countries, the U.S. Agriculture Department said. The dark northern spring wheat is for shipment May 15-June 15, 1987. The bonus of 40.05 dlrs per tonne was made to Peavey Company and will be paid in the form of commodities from the CCC inventory, it said. An additional 315,500 tonnes of wheat are still available to West African countries under the Export Enhancement Program initiative announced October 30, 1986, it said. Reuter
money-fx	TREASURY'S BAKER SUPPORTS FED MONETARY POLICY Treasury Secretary James Baker said in a newspaper interview that he supports the current course of Federal Reserve Board monetary policy. "The course of Fed policy is quite adequate as far as we are concerned," Baker said in an interview with the New York Times. In the interview, Baker declined to comment about the recent Paris accord among the six leading industrialized democracies when he was asked why the U.S. agreed to stabilize the dollar at current levels when the trade deficit hit a record level last year. Baker said in the newspaper interview that it was "a subject I prefer not to talk about." He said that if he explained why the U.S. agreed to help maintain the dollar at current levels "I would of necessity end up getting into some of the private agreements that support such and agreement" on the dollar. Baker was optimistic about Brazil, which has stopped interest payments on much of its outstanding debt with foreign commercial banks. "They are, after all, paying on time all the debt service and principal on their official debts, having just rescheduled with the Paris Club," Baker said in the newspaper interview. Baker said that Brazilian repreentatives had explained they intented to pay their commercial bank debts in full but needed time. Reuter
grain, wheat	EGYPT SAID TO CANCEL PL480 SOFT WHEAT TENDER Egypt has cancelled its Export Bonus tender for 200,000 tonnes of soft red winter wheat for May-June shipment after failing to bid a price acceptable to USDA, private export sources said. Reuter
grain, wheat	U.S. WHEAT IN SENEGAL MARKET -- USDA After a highly favorable reception of a trial batch of bread baked from 300 lbs of U.S. wheat flour last February, the Senegalese appear ready to take delivery of a first tranche of 10,500 tonnes of mixed U.S. wheat, the U.S. Agriculture Department said. In its report on U.S. Export Markets for U.S. Grain, the department noted Senegal had bought 100,000 tonnes of wheat under the Export Enhancement Program last November, but local opposition from millers, accustomed to French wheat, has been delaying deliveries. As a result there were a series of baking seminars as well as the trial batch, in an effort to satisfy local flour millers and convince key officials of the qualities of U.S. wheat. The department said if deliveries of U.S. wheat to Senegal remain on track, the U.S. could dominate a wheat market that had been expected to import 140,000 tonnes of mostly French wheat during the 1987/88 (July-June) season. Reuter
crude	OIL IMPORT FEE BILL INTRODUCED IN U.S. HOUSE A bill that would impose an oil import fee to support a world floor price for oil of 25 dlrs a barrel was introduced in the U.S. House of Representatives by 12 Congressmen from oil-producing states. The variable import fee would be dropped if oil prices rise above 25 dlrs a barrel, sponsors of the bill said. Revenues from the fee would be used to buy domestic oil from stripper wells - those that produce 10 barrels a day or less - at a fixed price of 25 dlrs a barrel. Purchases would stop when prices rose above that level. "Time is running out on the domestic oil and gas industry," Rep. Joe Barton, R-Texas, said in a statement. "An oil import fee is really just the premium for a national insurance policy." President Reagan opposes an oil import fee, but supporters of the bill said they hoped for action on it before the end of the year. Reuter
ship	CHINA RESUMES USSR SHIP REPAIRS AFTER 23 YEAR GAP China has resumed repairs of Soviet ships after a 23 year break caused by the ideological split between the two countries. The New China News Agency said an agreement to resume the business was signed by the two sides on Wednesday in Shanghai, where three Soviet commercial vessels were being repaired. The China Daily said the first two Soviet ships to be repaired in China since 1964 left the ports of Dalian and Xingang last month. Bi Yueran, managing director of China State Shipbuilding Corp's ship repair department, told the newspaper the Soviet Union lacked adequate repair facilities for the more than 600 ships deployed in the far east. Bi said China's yards offered competitive prices, guaranteed quality and prompt delivery. Reuter
crude, ship	IRAN SAYS U.S. NAVAL FORCES ATTACKED TWO PLATFORMS Iran said U.S. Naval forces attacked two of its oil platforms in the southern Gulf on Monday afternoon, the Iranian news agency IRNA reported. IRNA, received in Nicosia, said an informed source at the Iranian oil ministry identified the two platforms as Resalat and Reshadat, about 60 miles from Iran's Lavan island oil storage site. Regional shipping sources earlier said three Iranian offshore oil sites at Sassan, Rostam and Rakhsh had been attacked at 7.00 A.M. (0300 GMT) on Monday by unidentified aircraft. In Washington, U.S. Defence Secretary Caspar Weinberger said four U.S. Destroyers attacked and destroyed an Iranian oil platform about 120 miles east of Bahrain. REUTER
money-fx	U.S. BUSINESS LOANS FELL 896 MLN DLRS Business loans on the books of major U.S. banks, excluding acceptances, fell 896 mln dlrs to 275.61 billion in the week ended June 10, the Federal Reserve Board said. The Fed said that business loans including acceptances fell 546 mln dlrs to 278.12 billion dlrs. Reuter
crude, ship	AIRCRAFT ATTACK IRANIAN OIL RIGS IN SOUTHERN GULF Unidentified jets attacked three Iranian oil rigs in the southern Gulf early on Monday, setting at least one of them ablaze, regional shipping sources said. Earlier today in Washington, U.S. Television networks had reported that American forces launched a retaliatory strike against Iran late Sunday, attacking two Iranian offshore oil drilling platforms and setting them ablaze. The shipping sources said Iran's Sassan, Rostam and Rakhsh offshore oilfields were attacked at 0700 local (0300 GMT) by a wave of jet fighter bombers. Smoke was seen spiralling up from the Rostam field soon after. At least one of the other two targets was also believed to be ablaze, the sources said. The Sassan and Rostam fields have been targets for Iraqi air strikes in the past, but Baghdad had not reported any southern Gulf missions prior to news of the latest attack. Shipping and military sources in the region have said Iran used its southern Gulf rigs as bases to launch helicopter and later speedboat attacks on neutral ships in the waterway. U.S. Officials had been meeting on a response since Friday when an attack on a Kuwaiti port severely damaged a U.S.-flagged ship. President Reagan said on Sunday he had already made a decision on the U.S. Response to Friday's Iran attack but would not say what the decision was. REUTER
money-fx	KENYA DEVALUES SHILLING BY 0.6 PCT AGAINST SDR Kenya devalued the shilling by 0.6 pct against the special drawing right (SDR) in response to the decline of the dollar last last week, bankers said. The Central Bank of Kenya set the shilling at 20.7449 to the SDR compared with the 20.6226 rate in force since the last devaluation on March 31. The Kenyan shilling has lost 5.6 pct of its value against the SDR this year in a series of devaluations designed to keep the value of the dollar above 16 shillings. REUTER
dlr, money-fx	BANK OF JAPAN INTERVENES IN TOKYO The Bank of Japan intervened in the market, buying a moderate amount of dollars around 137.80-85 yen, dealers said. Some dealers noted talk that the Bundesbank intervened here directly buying dollars against marks, after reports that it intervened through the Bank of Japan in the morning. The dollar moved up on short-covering aided by the central bank intervention, they said. REUTER
crude	DIAMOND SHAMROCK <DRM> RAISES CRUDE POSTINGS Diamond Shamrock R and M said it raised its crude oil contract prices by 50 cts a barrel, effective June 17. The company said its new posting for West Texas Intermediate crude is 19 dlrs a barrel. The price increase follows similar moves by several other companies. Reuter
dlr, money-fx	FED SEEN BUYING DOLLARS FOR YEN IN OPEN MARKET The Federal Reserve was detected buying dollars for yen in the open market as the dollar fell to a 40-year low of 144.60 yen in nervous late morning trading, currency dealers said. They said the size of the intervention was relatively modest so far but it was a clear indication that the U.S. remained committed to the late February Paris currency stabilization accord, which was reaffirmed in Washington last night. A Fed spokeswoman had no comment on the dealer reports. The dollar hovered around 144.70 just before midday. Reuter
grain, wheat	USDA TO UPDATE WINTER WHEAT ACREAGE TOMORROW The U.S. Agriculture Department said it will update its estimate of winter wheat seeded acreage in the prospective planting report, scheduled for release at 1500 est (2100 gmt) tomorrow, March 31. The original estimate of seedings of winter wheat was published in January. It said the new survey is possible because of the new integrated nationwide survey program that uses probability sampling procedures that combine information from farmers operating in selected areas and farmers identified on special lists. Reuter
money-fx	U.K. MONEY MARKET DEFICIT FORECAST AT 450 MLN STG The Bank of England said it forecast a shortage of around 450 mln stg in the money market today. Among the main factors affecting liquidity, bills maturing in official hands and the take-up of treasury bills will drain some 650 mln stg while banker's balances below target will take out around 50 mln stg. Partly offsetting these outflows, exchequer transactions and a fall in note circulation will add some 200 mln stg and 50 mln stg to the system respectively. REUTER
money-fx	TREASURY'S BAKER SAYS U.S. REMAINS PREPARED TO FOSTER EXCHANGE RATE STABILITY
interest, money-fx	FED SETS ONE BILLION DLR CUSTOMER REPO The Federal Reserve entered the government securities market to arrange one billion dlrs of customer repurchase agreements, a spokesman for the New York Fed said. Fed funds were trading at 5-15/16 pct at the time of the indirect injection of temporary reserves, dealers said. Reuter
ship	STRIKING BRAZIL SEAMEN THREATEN MASS RESIGNATION Striking seamen said they would offer their collective resignation rather than end their 13-day-old national strike on management's terms. The seamen said they were spurred to their decision after marines occupied the ship Docemarte in Santos harbour Tuesday night. They said seamen on the vessel were being forced to work under duress. President Jose Sarney's government despatched troops to Brazil's ports and oil installations on Tuesday. Seamen in Santos, Brazil's main port, are in defiant mood. One of their leaders, Orlando dos Santos, told Reuters that most of the 1,100 seamen in the port offered their resignations on Wednesday. The national strike headquarters in Rio de Janeiro said seamen were offering to resign in all the country's main ports. The strike by 40,000 seamen comes as Brazil faces a serious debt crisis brought on by a sharp deterioration in its trade balance. The country needs all the foreign exchange it can get, and shipowners have been quick to denounce seamen for the harm the strike is doing to exports. An advertisement placed in the newspapers by the Shipowners Association read, "The seamen's strike is illegal, irrational and unpatriotic." The seamen respond that they cannot live on their present salaries. According to officical pay lists available in the union's office, the basic pay for ordinary seamen is 1,977 cruzados a month, while various allowances can bring their total pay up to 4,000 cruzados a month. At the other end of the scale, captains earn 7,993 cruzados a month basic pay, which is brought up to 15,229 cruzados with allowances. "Brazil's seamen are the second worst paid in the world, after Ghana's," dos Santos said. He said the seamen had not received a pay increase since February 1986, and prices have doubled since then with the collapse of the government's Cruzado Plan price freeze. Talks in Rio de Janeiro Wednesday involving Labour Minister Almir Pazzionotto, seamen and employers failed to resolve the dispute. The seamen are demanding pay raises of about 200 pct but have been offered less than half that. REUTER
crude	STUDY PREDICTS U.S. DEPENDENCE ON FOREIGN OIL A government study has concluded the U.S. Will be dependent on oil from the middle east into the next century and must take steps to reduce its vulnerability, the New York Times said. The newspaper said the inter-agency government study found a serious oil-dependency problem due to steadily falling domestic production and rising demand for imported oil. The study concluded that by 1995 the U.S. Will be relying on foreign countries for 50 pct of its oil, more than the peak of 48 pct reached in 1977 and far above the 33 pct rate during the 1973-74 Arab oil embargo. The U.S. Now imports about 38 pct of its oil needs, up from 27 pct a year ago, the New York Times said. It said recommendations sent to the White House by Energy Secretary John Harrington include financial incentives to raise domestic oil production by one mln barrels a day from the current 8.4 mln barrels. The newspaper said the administration has placed increased emphasis on stockpiling oil reserves. It said the view now held is that the Strategic Petroleum Reserve to be tapped in times of shortages, should be increased by 100,000 barrels a day, rather than 35,000 as called for in the 1988 budget. The newspaper said Harrington may propose restoring the depletion allowance to major producers. "The administration also plans to renew its efforts to ...Repeal the windfall profits tax, remove bars to drilling on the outer continental shelf and repeal the law that limits the use of natural gas in industrial and utility boilers," it added. The New York Times quoted Senator Don Nickles of Oklahoma as saying the study greatly underestimated potential U.S. Demand for imported oil in the next decade and overestimated the amount of domestic oil which would be produced. REUTER
crude	AMOCO'S FIRST SOUTH CHINA SEA EXPLORATORY WELL FLOWS 2,240 BARRELS OF OIL DAILY
grain, wheat	SENS. DANFORTH, BOND ASK TARGETED 0/92 MEASURE Missouri Republican Senators John Danforth and Christopher Bond have introduced a bill that would allow wheat and feedgrain producers along the Mississippi and Missouri Rivers hurt by flooding last year to collect at least 92 pct of their deficiency payments this year without planting. Danforth aide Austin Schlick said the bill was similar to a provision included in a House Agriculture Committee-passed emergency disaster assistance bill scheduled to be taken up by the House tomorrow. Schlick said flooding destroyed a number of levees along the two rivers last October, leaving farmland there vulnerable to further damage this year. Reuter
dlr, money-fx	JAPAN MINISTRY ASKS TRUST BANKS TO CUT DLR SALES The Finance Ministry has asked trust banks to moderate their dollar selling, trust banking sources said. A Ministry official told Reuters earlier this week the Ministry had recently surveyed foreign exchange transactions by institutional investors, but he declined to say whether this was aimed at moderating the dollar sales. Dealers said institutional investors were reluctant to sell dollars aggressively today partly because of the Ministry monitoring. One senior trust bank source said that while sympathizing with the Ministry position, the trust banks had to conduct their foreign exchange operations according to the dictates of the market. A Bank of Japan official said the central bank approved of the survey as long it was not used too forcefully. But another official denied local press reports that the central bank itself had asked investors to moderate their dollar sales. "We are not legally authorized to do that," he said. A Bank of Japan official also said the central bank will renew its call on financial institutions to moderate excessive loans for the purpose of land and securities investment as such investments threaten to cause inflation. Bank of Japan Governor Satoshi Sumita had previously expressed concern about excessive investment in land and securities resulting partly from eased credit conditions. REUTER
money-fx	FED SAYS IT SETS 1.5 BILLION DLRS OF CUSTOMER REPURCHASE AGREEMENTS
money-fx	MONETARY AUTHORITIES SAID TO LOSE CREDIBILITY The monetary authorities of the major industrialised countries lost their credibility this week as the dollar was sold off despite pleas from ministers and widespread central bank intervention, dealers said. The dollar's fall below 150 yen, which follows last month's Paris currency stabilisation agreement by the U.S., Japan, West Germany, Britain, France and Canada, is a dramatic reversal of the success of the Group of Five (G-5) 1985 New York Plaza meeting to weaken the dollar, they said. The G-5 and the market agreed in 1985 that the dollar was overvalued but this time the market and the authorities are on different sides, dealers said. Apparent confusion in the ranks of the G-5 nations has encouraged the market to challenge the authorities despite concerted intervention by the central banks of the United States, Japan, Britain and West Germany, they said. Pleas by Japanese Finance Minister Kiichi Miyazawa for action to stabilise the dollar were matched over the weekend by comments by U.S. Treasury Secretary James Baker that there was no target zone for the dollar. The dollar was sold anyway. Yesterday's comment by Baker that he stood by the Paris accord did nothing to reverse sentiment, dealers said. The intervention, backed by remarks by Fed Chairman Paul Volcker and Japanese central bank governor Satoshi Sumita, which a few months ago would have brought the dollar fall to a halt, has done little but slow the rate of its decline, they noted. The situation has again raised the question of whether intervention can succeed against the trend in today's huge currency markets. Dealers said the market's cool response to intervention reflected a basic oversupply of dollars. "This means that the current dollar selling is not of a sheer speculative nature but backed by real demand," said Koichi Miyazaki, deputy general manager at Sanwa Bank. Dealers said the dollar will remain weak despite the intervention and it is only a matter of time before some operators try to push it below 148 yen. The dollar closed in Tokyo today at 149.40 against New York's 149.30/40. Its record low was 148.40 in Tokyo last Tuesday. Dealers said the dollar will gain only temporary support to rise above 150 yen toward early April when the Group of Seven industrial nations meets to discuss currencies again. The market expects the seven nations (the Paris six plus Italy) to try to agree on another way to stabilise currencies apart from intervention, a chief dealer at a U.S. Bank said. Dealers said they were unsure what other methods could be used and they are sceptical anyway about how long the Paris accord nations, particulary the U.S., Will remain willing to prevent a further dollar fall given the continuing high U.S. Trade deficit, especially with Japan. Further pressure from a protectionist U.S. Congress for a lower dollar is also limiting Washington's options, they said. The market now thinks the central bank action is to slow the dollar fall, not to push it back over 150 yen, said Tadahiko Nashimoto, manager at Long Term Credit Bank of Japan. Another bearish factor for the dollar is expected large forward dollar sales from April to June for export bills falling due for Japanese exporters from April to September. The exporters had delayed in expectation of a further yen depreciation, dealers said. Yesterday's request to 30 trading houses by the Ministry of International Trade and Industry to restrict dollar sales looks ineffective in light of this real demand, they said. The market is also anticipating active institutional dollar sales to hedge currency risks on bond holdings from the new business year starting April 1, dealers said. "The market seems to have established a new dollar trading range between 147 and 149 yen," one dealer said. The dollar traded between 151 and 153 yen after the Paris accord on February 22 and 150 yen was then considered the low end for the dollar against the yen, he said. Some dealers now believe that if the dollar falls below 148 yen, it will pick up renewed downward momentum and slide to 145. REUTER
interest, money-fx	BUNDESBANK SETS NEW REPURCHASE TENDER The Bundesbank set a new tender for a 28-day securities repurchase agreement, offering banks liquidity aid at a fixed bid rate of 3.80 pct, a central bank spokesman said. Banks must make their bids by 1400 GMT tomorrow and funds allocated will be credited to accounts tomorrow, April 22. Banks must repurchase securities pledged on May 20. REUTER
crude	NO IMMEDIATE PLANS TO CLOSE REFINERY - ESSO SAF ESSO SAF <ESSF.PA>, the French subsidiary of Exxon Corp <XON>, said it had no immediate plans to shut down one of its two refineries. Exxon's new president Lee R. Raymond said earlier that it could decide to close a French refinery. An ESSO SAF spokesman said a closure was a hypothesis that depended on the evolution of the market and refineries' ability to make money. He said Port Jerome west of Paris and Fos sur Mer on the Mediterranean had benefitted from new investment over 1985-86 and had last year broken even after stock losses. The Port Jerome refinery has an annual production capacity of seven mln tonnes while Fos sur Mer's is five mln, the spokesman added. Industry sources said the easiest plant to dispose of would be Fos sur Mer because it is a single refinery, while the Port Jerome refinery is attached to a wider complex comprising a petrochemical plant and a lubricant production plant. Raymond was quoted as saying in a published interview that Exxon was reviewing its worldwide refinery operations and might decide to close one of its French refineries. Reuter
